source,target,time
777,130,17881200
130,358,17881200
130,2575,17881200
130,579,17881200
130,1210,17881200
130,778,17881200
130,777,17881200
1995,148,17881200
148,1995,17881200
1662,153,17881200
2574,153,17881200
670,153,17881200
1665,153,17881200
153,1662,17881200
153,670,17881200
153,2574,17881200
153,1665,17881200
182,169,17881200
1210,169,17881200
169,1210,17881200
169,182,17881200
449,175,17881200
175,449,17881200
1437,182,17881200
182,1437,17881200
264,183,17881200
183,264,17881200
1651,202,17881200
202,1651,17881200
2561,217,17881200
217,2561,17881200
2562,239,17881200
578,252,17881200
252,578,17881200
2010,263,17881200
263,2010,17881200
282,273,17881200
925,282,17881200
282,919,17881200
282,925,17881200
445,357,17881200
357,445,17881200
358,2015,17881200
358,1438,17881200
2008,385,17881200
7570,385,17881200
385,2008,17881200
1666,401,17881200
401,1666,17881200
1437,424,17881200
472,437,17881200
2014,437,17881200
437,2014,17881200
7564,443,17881200
1004,449,17881200
449,1004,17881200
1221,529,17881200
7400,532,17881200
539,1639,17881200
7564,574,17881200
1435,575,17881200
575,856,17881200
575,1435,17881200
579,576,17881200
7564,576,17881200
576,579,17881200
576,7564,17881200
671,579,17881200
579,671,17881200
2012,778,17881200
2011,778,17881200
778,2012,17881200
778,2011,17881200
781,928,17881200
1210,857,17881200
2010,1004,17881200
1004,2010,17881200
1235,2013,17881200
1241,2563,17881200
1250,1248,17881200
1248,1250,17881200
7564,1254,17881200
1254,7564,17881200
1657,1433,17881200
1433,1657,17881200
1626,1435,17881200
1435,1626,17881200
2011,1657,17881200
1657,2011,17881200
7564,1663,17881200
1663,7564,17881200
7570,2008,17881200
2008,7570,17881200
725,1,17967600
1,725,17967600
2002,4,17967600
4,2002,17967600
2582,10,17967600
1981,10,17967600
57,10,17967600
725,10,17967600
10,2582,17967600
10,1981,17967600
10,57,17967600
10,725,17967600
10,130,17967600
16,406,17967600
579,21,17967600
21,579,17967600
183,33,17967600
33,183,17967600
994,35,17967600
2016,39,17967600
39,2016,17967600
2531,40,17967600
508,42,17967600
42,508,17967600
101,44,17967600
101,50,17967600
50,101,17967600
383,54,17967600
54,383,17967600
664,57,17967600
1963,57,17967600
449,65,17967600
65,2018,17967600
326,75,17967600
75,326,17967600
725,102,17967600
102,725,17967600
215,106,17967600
406,106,17967600
106,406,17967600
106,215,17967600
7564,130,17967600
299,130,17967600
1439,130,17967600
849,130,17967600
1255,130,17967600
725,130,17967600
406,130,17967600
130,7564,17967600
130,299,17967600
130,1439,17967600
130,849,17967600
130,1437,17967600
130,1255,17967600
130,406,17967600
130,725,17967600
215,169,17967600
183,169,17967600
7564,169,17967600
1668,169,17967600
672,169,17967600
169,215,17967600
169,1439,17967600
169,183,17967600
169,672,17967600
169,1668,17967600
7570,183,17967600
725,183,17967600
449,183,17967600
670,183,17967600
183,670,17967600
183,725,17967600
183,449,17967600
183,2550,17967600
574,202,17967600
1011,202,17967600
202,574,17967600
202,1011,17967600
912,215,17967600
327,215,17967600
323,215,17967600
215,327,17967600
215,323,17967600
215,912,17967600
7518,252,17967600
252,7518,17967600
406,263,17967600
263,406,17967600
1669,273,17967600
273,1669,17967600
478,322,17967600
322,478,17967600
323,2581,17967600
1438,358,17967600
7564,383,17967600
383,7564,17967600
7570,425,17967600
1652,472,17967600
472,1652,17967600
1662,477,17967600
477,1662,17967600
1957,508,17967600
508,1957,17967600
1628,574,17967600
725,574,17967600
574,725,17967600
849,575,17967600
994,578,17967600
578,994,17967600
1669,612,17967600
612,1669,17967600
1441,615,17967600
615,1441,17967600
7564,670,17967600
670,7564,17967600
2579,725,17967600
2007,725,17967600
1661,725,17967600
1113,725,17967600
725,1661,17967600
725,2007,17967600
725,2579,17967600
725,1113,17967600
7564,783,17967600
783,7564,17967600
7564,849,17967600
1667,849,17967600
849,1667,17967600
849,7564,17967600
1652,854,17967600
7564,927,17967600
927,7564,17967600
7564,1006,17967600
1011,1006,17967600
1671,1006,17967600
1006,7564,17967600
1006,1011,17967600
1006,1671,17967600
7564,1105,17967600
1105,7564,17967600
7564,1112,17967600
1112,7564,17967600
2013,1235,17967600
7564,1237,17967600
1665,1250,17967600
1250,1665,17967600
7564,1436,17967600
1436,7564,17967600
3774,1655,17967600
7564,1672,17967600
1672,7564,17967600
2578,1976,17967600
1976,2578,17967600
7570,7564,17967600
7564,7570,17967600
35,2,18054000
2,35,18054000
781,4,18054000
2001,4,18054000
4,1009,18054000
4,781,18054000
4,2001,18054000
383,10,18054000
710,10,18054000
65,10,18054000
10,383,18054000
10,710,18054000
10,65,18054000
101,16,18054000
726,28,18054000
2022,28,18054000
1007,28,18054000
28,2022,18054000
28,7394,18054000
28,726,18054000
28,1007,18054000
578,35,18054000
45,39,18054000
1429,44,18054000
988,45,18054000
920,45,18054000
1106,45,18054000
45,988,18054000
45,1673,18054000
45,920,18054000
45,1106,18054000
784,50,18054000
1667,50,18054000
50,784,18054000
50,1667,18054000
7564,57,18054000
323,57,18054000
109,57,18054000
716,57,18054000
57,664,18054000
57,323,18054000
57,109,18054000
57,716,18054000
57,65,18054000
57,407,18054000
341,65,18054000
65,341,18054000
2019,99,18054000
99,2019,18054000
478,101,18054000
101,478,18054000
1258,102,18054000
1013,102,18054000
7596,102,18054000
1256,102,18054000
508,102,18054000
102,1258,18054000
102,1013,18054000
102,1256,18054000
102,1646,18054000
102,508,18054000
102,7329,18054000
341,130,18054000
130,341,18054000
137,7327,18054000
986,167,18054000
167,986,18054000
202,169,18054000
169,858,18054000
169,202,18054000
674,183,18054000
183,674,18054000
995,194,18054000
406,250,18054000
250,406,18054000
263,2580,18054000
341,300,18054000
300,341,18054000
478,323,18054000
2581,323,18054000
323,478,18054000
2461,341,18054000
341,2461,18054000
474,357,18054000
617,383,18054000
383,617,18054000
7564,406,18054000
774,419,18054000
419,774,18054000
1007,448,18054000
448,1007,18054000
986,473,18054000
473,986,18054000
1640,477,18054000
477,1640,18054000
988,478,18054000
858,478,18054000
478,988,18054000
478,858,18054000
502,716,18054000
502,533,18054000
7596,536,18054000
726,538,18054000
7564,615,18054000
2554,615,18054000
718,615,18054000
615,718,18054000
615,7564,18054000
615,2554,18054000
620,617,18054000
617,620,18054000
7596,620,18054000
620,841,18054000
1013,674,18054000
674,1013,18054000
726,7564,18054000
1008,858,18054000
858,1008,18054000
7596,988,18054000
7564,1114,18054000
1114,7564,18054000
2020,1115,18054000
1115,2020,18054000
2588,1235,18054000
1235,2588,18054000
1237,7564,18054000
7564,1441,18054000
7372,2014,18054000
2014,7372,18054000
578,1,18140400
7596,4,18140400
7596,16,18140400
16,7596,18140400
1255,28,18140400
2029,28,18140400
675,28,18140400
580,28,18140400
2585,28,18140400
50,28,18140400
514,28,18140400
28,2029,18140400
28,675,18140400
28,580,18140400
28,2585,18140400
28,50,18140400
28,514,18140400
540,33,18140400
33,540,18140400
2561,35,18140400
408,48,18140400
48,408,18140400
7596,50,18140400
252,57,18140400
994,57,18140400
57,252,18140400
57,7564,18140400
57,994,18140400
65,926,18140400
1941,76,18140400
76,240,18140400
108,78,18140400
78,108,18140400
1084,91,18140400
2580,101,18140400
102,7596,18140400
478,109,18140400
7524,109,18140400
109,7524,18140400
578,121,18140400
121,578,18140400
326,130,18140400
130,675,18140400
130,326,18140400
2584,140,18140400
140,2584,18140400
777,167,18140400
167,777,18140400
169,240,18140400
574,183,18140400
1116,183,18140400
1014,183,18140400
1106,183,18140400
675,183,18140400
183,574,18140400
183,675,18140400
183,1116,18140400
183,1014,18140400
183,1106,18140400
344,202,18140400
202,240,18140400
202,344,18140400
210,240,18140400
2580,263,18140400
1612,273,18140400
273,1612,18140400
1444,311,18140400
311,1444,18140400
574,312,18140400
322,2013,18140400
1015,323,18140400
720,323,18140400
323,720,18140400
324,2023,18140400
341,326,18140400
326,341,18140400
608,340,18140400
7570,341,18140400
341,7570,18140400
1106,344,18140400
344,1106,18140400
357,474,18140400
580,383,18140400
383,580,18140400
1111,406,18140400
406,1111,18140400
448,1962,18140400
608,477,18140400
477,608,18140400
536,7596,18140400
2591,540,18140400
540,2591,18140400
2590,561,18140400
561,2590,18140400
925,568,18140400
568,925,18140400
727,578,18140400
578,727,18140400
578,2027,18140400
1446,616,18140400
671,616,18140400
1008,616,18140400
616,1446,18140400
616,1008,18140400
616,671,18140400
620,7596,18140400
1677,676,18140400
676,1677,18140400
727,712,18140400
712,1676,18140400
712,727,18140400
2019,716,18140400
716,2019,18140400
988,7596,18140400
7564,1116,18140400
1116,7564,18140400
1661,7564,18140400
1665,7564,18140400
7564,7596,18140400
1248,1,18226800
1,1248,18226800
859,4,18226800
1009,4,18226800
423,4,18226800
1678,4,18226800
1010,4,18226800
4,626,18226800
4,1010,18226800
4,859,18226800
367,16,18226800
1010,16,18226800
16,367,18226800
16,1010,18226800
1674,28,18226800
1449,28,18226800
28,1674,18226800
28,1449,18226800
76,42,18226800
42,76,18226800
476,44,18226800
44,476,18226800
1259,74,18226800
408,76,18226800
911,76,18226800
76,408,18226800
76,911,18226800
474,78,18226800
78,474,18226800
90,7564,18226800
167,106,18226800
561,106,18226800
106,167,18226800
106,561,18226800
540,167,18226800
447,167,18226800
263,167,18226800
382,167,18226800
167,447,18226800
167,540,18226800
167,263,18226800
167,382,18226800
1982,183,18226800
183,1447,18226800
183,1982,18226800
406,202,18226800
7564,240,18226800
727,252,18226800
252,727,18226800
322,283,18226800
2025,283,18226800
283,2025,18226800
7564,299,18226800
299,7564,18226800
344,300,18226800
7564,300,18226800
300,344,18226800
2583,324,18226800
324,2583,18226800
613,385,18226800
385,613,18226800
406,7564,18226800
437,472,18226800
1962,448,18226800
7564,450,18226800
450,7564,18226800
2031,476,18226800
476,2031,18226800
7564,478,18226800
478,7564,18226800
7564,479,18226800
479,7564,18226800
2593,504,18226800
504,2593,18226800
2030,514,18226800
514,2030,18226800
561,1087,18226800
574,7564,18226800
619,579,18226800
579,619,18226800
616,612,18226800
612,616,18226800
1674,675,18226800
2592,676,18226800
676,2592,18226800
778,1253,18226800
1449,911,18226800
911,1449,18226800
927,2021,18226800
1251,994,18226800
994,1251,18226800
7498,1112,18226800
1112,7498,18226800
7564,1260,18226800
7564,1444,18226800
1444,7564,18226800
7564,1670,18226800
1670,7564,18226800
1982,1993,18226800
7498,7564,18226800
7564,7519,18226800
7519,7564,18226800
1251,1,18313200
1,2586,18313200
1,1117,18313200
1,300,18313200
578,4,18313200
727,4,18313200
4,578,18313200
4,727,18313200
327,11,18313200
11,327,18313200
149,16,18313200
1664,16,18313200
926,16,18313200
16,149,18313200
16,101,18313200
16,1664,18313200
16,926,18313200
195,28,18313200
130,28,18313200
76,28,18313200
102,28,18313200
2604,28,18313200
408,28,18313200
28,195,18313200
28,102,18313200
28,2604,18313200
28,76,18313200
28,408,18313200
131,31,18313200
167,33,18313200
2596,33,18313200
33,167,18313200
33,2596,18313200
102,48,18313200
48,102,18313200
912,50,18313200
443,50,18313200
50,912,18313200
50,443,18313200
7564,54,18313200
862,65,18313200
109,65,18313200
65,862,18313200
65,109,18313200
2037,76,18313200
672,76,18313200
480,76,18313200
76,619,18313200
76,678,18313200
76,672,18313200
76,480,18313200
76,2037,18313200
511,78,18313200
78,511,18313200
619,84,18313200
84,263,18313200
84,619,18313200
2043,89,18313200
3774,89,18313200
369,89,18313200
89,369,18313200
89,3774,18313200
89,2043,18313200
91,1084,18313200
1423,102,18313200
102,1423,18313200
167,109,18313200
109,167,18313200
109,407,18313200
140,131,18313200
654,131,18313200
131,654,18313200
7587,138,18313200
183,167,18313200
7564,167,18313200
1264,167,18313200
369,167,18313200
619,167,18313200
328,167,18313200
1638,167,18313200
167,7564,18313200
167,1264,18313200
167,1638,18313200
167,619,18313200
167,183,18313200
167,369,18313200
167,541,18313200
167,328,18313200
1245,169,18313200
169,1245,18313200
313,183,18313200
7587,183,18313200
299,183,18313200
183,299,18313200
183,313,18313200
1968,202,18313200
2598,202,18313200
202,1968,18313200
202,2598,18313200
2041,217,18313200
252,218,18313200
218,252,18313200
224,354,18313200
252,1676,18313200
575,273,18313200
273,575,18313200
2589,283,18313200
283,322,18313200
283,2589,18313200
615,299,18313200
327,299,18313200
299,615,18313200
299,327,18313200
300,2033,18313200
323,313,18313200
929,313,18313200
313,323,18313200
313,929,18313200
323,1015,18313200
616,324,18313200
324,616,18313200
342,328,18313200
2601,328,18313200
328,670,18313200
328,2601,18313200
328,342,18313200
1680,342,18313200
2044,342,18313200
663,342,18313200
920,342,18313200
342,1680,18313200
342,2044,18313200
342,663,18313200
342,920,18313200
918,343,18313200
408,365,18313200
365,408,18313200
7587,367,18313200
2042,369,18313200
2034,369,18313200
675,369,18313200
369,2034,18313200
369,2042,18313200
369,675,18313200
7564,385,18313200
926,385,18313200
385,926,18313200
406,2036,18313200
619,408,18313200
408,619,18313200
7587,449,18313200
2603,478,18313200
1675,478,18313200
478,2603,18313200
478,1675,18313200
2038,480,18313200
480,2038,18313200
480,1107,18313200
510,1679,18313200
2037,511,18313200
511,2037,18313200
1432,514,18313200
514,1432,18313200
1262,541,18313200
2026,541,18313200
911,541,18313200
541,1262,18313200
541,911,18313200
616,575,18313200
2040,575,18313200
2039,575,18313200
575,616,18313200
575,2040,18313200
575,2039,18313200
578,860,18313200
676,612,18313200
612,676,18313200
862,619,18313200
619,862,18313200
2041,654,18313200
654,2041,18313200
1008,676,18313200
676,1008,18313200
929,677,18313200
1008,677,18313200
677,929,18313200
677,1008,18313200
1676,712,18313200
994,727,18313200
727,994,18313200
1253,778,18313200
1451,784,18313200
784,1451,18313200
7564,862,18313200
862,7564,18313200
2573,923,18313200
923,2573,18313200
1013,1015,18313200
1259,1014,18313200
1014,1259,18313200
7564,1118,18313200
2587,1257,18313200
2032,1257,18313200
1257,2587,18313200
1257,2032,18313200
1409,2597,18313200
7564,1438,18313200
1438,7564,18313200
1963,1451,18313200
7570,1452,18313200
1452,7570,18313200
2032,1675,18313200
1675,2032,18313200
1978,1679,18313200
1956,1955,18313200
1955,1956,18313200
2586,1,18399600
312,2,18399600
312,4,18399600
4,2024,18399600
1450,6,18399600
408,6,18399600
6,1450,18399600
6,408,18399600
37,10,18399600
10,37,18399600
54,16,18399600
7587,16,18399600
2003,16,18399600
16,54,18399600
16,2003,18399600
16,7587,18399600
1456,23,18399600
1455,28,18399600
2602,28,18399600
7564,28,18399600
406,28,18399600
28,1455,18399600
28,7564,18399600
28,2602,18399600
312,37,18399600
1628,40,18399600
2579,42,18399600
42,932,18399600
312,45,18399600
167,45,18399600
475,48,18399600
195,50,18399600
50,195,18399600
2595,57,18399600
57,2552,18399600
57,2595,18399600
916,65,18399600
786,65,18399600
312,74,18399600
2046,76,18399600
240,76,18399600
76,2046,18399600
1118,77,18399600
7564,78,18399600
7564,90,18399600
273,97,18399600
97,273,18399600
481,102,18399600
2610,108,18399600
1456,108,18399600
2005,108,18399600
108,1456,18399600
108,2005,18399600
108,2610,18399600
449,109,18399600
109,449,18399600
384,119,18399600
408,138,18399600
153,858,18399600
240,169,18399600
7564,183,18399600
675,195,18399600
864,195,18399600
275,195,18399600
541,195,18399600
408,195,18399600
2606,195,18399600
195,864,18399600
195,675,18399600
195,275,18399600
195,541,18399600
195,408,18399600
195,2606,18399600
240,202,18399600
240,210,18399600
1647,226,18399600
226,1647,18399600
408,240,18399600
2524,240,18399600
2005,240,18399600
240,7564,18399600
240,408,18399600
240,2524,18399600
240,2005,18399600
1676,252,18399600
671,273,18399600
273,671,18399600
7564,275,18399600
1683,275,18399600
864,275,18399600
1121,275,18399600
275,864,18399600
275,1683,18399600
275,1121,18399600
786,282,18399600
300,2047,18399600
300,481,18399600
312,715,18399600
408,313,18399600
1249,313,18399600
313,408,18399600
313,1249,18399600
344,327,18399600
1638,327,18399600
327,344,18399600
327,1638,18399600
327,328,18399600
1450,328,18399600
408,328,18399600
328,408,18399600
328,1450,18399600
1251,343,18399600
343,1251,18399600
7564,354,18399600
367,7587,18399600
385,7564,18399600
7564,386,18399600
1450,407,18399600
7564,408,18399600
467,408,18399600
622,408,18399600
408,7564,18399600
408,467,18399600
408,622,18399600
514,441,18399600
927,444,18399600
1014,444,18399600
784,444,18399600
2048,444,18399600
444,1014,18399600
444,927,18399600
444,1928,18399600
444,2048,18399600
1265,448,18399600
448,1265,18399600
449,7587,18399600
1627,475,18399600
475,1627,18399600
1249,478,18399600
478,1249,18399600
7564,480,18399600
480,7564,18399600
1000,509,18399600
2045,514,18399600
1224,514,18399600
514,2045,18399600
514,1224,18399600
1260,541,18399600
541,1260,18399600
860,578,18399600
2009,620,18399600
620,2009,18399600
7564,623,18399600
623,7564,18399600
7564,675,18399600
675,7564,18399600
925,676,18399600
676,919,18399600
676,925,18399600
2050,678,18399600
678,2050,18399600
1011,784,18399600
784,1011,18399600
784,7564,18399600
7564,785,18399600
785,7564,18399600
916,786,18399600
2599,786,18399600
1450,786,18399600
786,916,18399600
786,2599,18399600
7564,853,18399600
853,7564,18399600
1118,864,18399600
864,1118,18399600
1118,7564,18399600
7564,1119,18399600
1119,7564,18399600
1218,2608,18399600
7498,1249,18399600
1249,7498,18399600
1638,1255,18399600
1260,7564,18399600
7564,1437,18399600
1437,7564,18399600
7564,1455,18399600
1455,7564,18399600
7564,1650,18399600
1650,7564,18399600
7564,1681,18399600
1681,7564,18399600
1683,7524,18399600
7564,2049,18399600
2049,7564,18399600
7564,2607,18399600
2607,7564,18399600
475,2,18486000
840,10,18486000
10,840,18486000
1249,28,18486000
275,28,18486000
2031,28,18486000
670,28,18486000
1237,28,18486000
28,1255,18486000
28,670,18486000
28,275,18486000
28,2028,18486000
28,2031,18486000
28,89,18486000
28,1249,18486000
2007,33,18486000
33,2007,18486000
39,924,18486000
77,40,18486000
45,7564,18486000
1605,74,18486000
78,77,18486000
77,78,18486000
77,1118,18486000
1249,78,18486000
2051,78,18486000
78,2051,18486000
78,1249,18486000
109,102,18486000
102,109,18486000
119,322,18486000
1453,131,18486000
131,1453,18486000
380,148,18486000
931,153,18486000
2609,153,18486000
226,153,18486000
153,226,18486000
153,931,18486000
153,2609,18486000
155,366,18486000
167,1655,18486000
323,168,18486000
168,323,18486000
368,175,18486000
175,368,18486000
2611,181,18486000
237,181,18486000
863,181,18486000
2012,181,18486000
181,237,18486000
181,2012,18486000
181,2611,18486000
1257,218,18486000
218,1257,18486000
223,624,18486000
1119,275,18486000
679,275,18486000
275,1119,18486000
275,1262,18486000
275,679,18486000
2583,282,18486000
1266,282,18486000
282,724,18486000
282,1266,18486000
1122,341,18486000
341,1122,18486000
343,918,18486000
466,356,18486000
356,624,18486000
356,405,18486000
356,466,18486000
356,7564,18486000
679,384,18486000
620,404,18486000
404,620,18486000
7374,426,18486000
426,7374,18486000
1683,444,18486000
444,7524,18486000
445,7564,18486000
1246,450,18486000
1119,532,18486000
532,1119,18486000
1122,541,18486000
7519,541,18486000
541,1122,18486000
780,571,18486000
575,849,18486000
921,608,18486000
608,921,18486000
7561,619,18486000
1117,620,18486000
620,1117,18486000
657,924,18486000
862,671,18486000
671,862,18486000
7564,674,18486000
674,7564,18486000
930,678,18486000
2612,678,18486000
678,930,18486000
678,7327,18486000
678,2612,18486000
863,679,18486000
679,863,18486000
1249,863,18486000
863,1249,18486000
1257,1012,18486000
1012,1257,18486000
1012,2600,18486000
7564,1246,18486000
1246,7564,18486000
1441,7564,18486000
2054,1603,18486000
1603,2054,18486000
1684,3774,18486000
7564,2043,18486000
2043,7564,18486000
7561,3774,18486000
3774,7561,18486000
7372,7564,18486000
1,1251,18572400
2017,4,18572400
4,2017,18572400
10,7564,18572400
254,28,18572400
327,28,18572400
89,28,18572400
7561,28,18572400
1450,28,18572400
677,28,18572400
322,28,18572400
1120,28,18572400
2620,28,18572400
401,28,18572400
931,28,18572400
857,28,18572400
28,406,18572400
28,1450,18572400
28,931,18572400
28,857,18572400
3999,35,18572400
201,39,18572400
7533,39,18572400
39,201,18572400
863,42,18572400
42,863,18572400
608,44,18572400
132,45,18572400
45,132,18572400
89,48,18572400
48,89,18572400
678,76,18572400
254,89,18572400
302,89,18572400
132,89,18572400
2623,89,18572400
931,89,18572400
1453,89,18572400
2033,89,18572400
89,2623,18572400
89,302,18572400
89,931,18572400
89,1453,18572400
89,254,18572400
89,132,18572400
89,7564,18572400
102,7564,18572400
931,109,18572400
109,931,18572400
283,119,18572400
150,7564,18572400
169,1682,18572400
181,356,18572400
620,202,18572400
202,620,18572400
994,218,18572400
218,994,18572400
223,1997,18572400
1122,254,18572400
322,254,18572400
339,254,18572400
254,1122,18572400
254,677,18572400
254,322,18572400
254,1120,18572400
254,339,18572400
254,1458,18572400
254,2620,18572400
387,282,18572400
475,282,18572400
282,387,18572400
282,786,18572400
2052,283,18572400
283,2052,18572400
2045,303,18572400
303,2045,18572400
563,313,18572400
671,339,18572400
339,671,18572400
2062,359,18572400
2060,359,18572400
2617,359,18572400
2061,359,18572400
2616,359,18572400
2059,359,18572400
2058,359,18572400
2057,359,18572400
2056,359,18572400
2055,359,18572400
7498,359,18572400
359,2062,18572400
359,2061,18572400
359,2060,18572400
359,2059,18572400
359,2058,18572400
359,2057,18572400
359,2056,18572400
359,2055,18572400
359,7498,18572400
359,2617,18572400
359,2616,18572400
2481,384,18572400
384,679,18572400
1121,387,18572400
2599,387,18572400
387,1121,18572400
2622,406,18572400
406,2622,18572400
1249,570,18572400
571,780,18572400
1638,617,18572400
617,1638,18572400
1688,619,18572400
1120,619,18572400
619,1120,18572400
1417,622,18572400
622,1417,18572400
1686,678,18572400
678,1686,18572400
1687,716,18572400
1249,785,18572400
785,1249,18572400
3774,931,18572400
931,3774,18572400
1261,994,18572400
994,1261,18572400
2045,1680,18572400
2621,1686,18572400
1686,2621,18572400
2552,1,18658800
2065,1,18658800
4,381,18658800
4,84,18658800
159,10,18658800
254,21,18658800
21,28,18658800
932,23,18658800
7394,28,18658800
1267,28,18658800
2064,28,18658800
1117,28,18658800
932,42,18658800
63,42,18658800
42,63,18658800
865,45,18658800
45,865,18658800
2552,57,18658800
84,65,18658800
65,84,18658800
2626,76,18658800
254,76,18658800
1258,76,18658800
84,76,18658800
76,339,18658800
76,1258,18658800
76,2626,18658800
76,84,18658800
863,84,18658800
84,863,18658800
406,89,18658800
1267,89,18658800
2628,89,18658800
2625,89,18658800
89,406,18658800
89,1267,18658800
89,2628,18658800
89,2625,18658800
89,7439,18658800
131,140,18658800
201,132,18658800
132,201,18658800
252,7552,18658800
252,7564,18658800
654,254,18658800
1690,254,18658800
1117,254,18658800
2064,254,18658800
254,1690,18658800
254,7394,18658800
254,1267,18658800
254,1117,18658800
254,654,18658800
254,2064,18658800
678,303,18658800
303,678,18658800
668,312,18658800
784,312,18658800
313,563,18658800
1937,340,18658800
1688,384,18658800
785,404,18658800
404,785,18658800
424,1437,18658800
1117,480,18658800
7533,480,18658800
2065,480,18658800
480,1117,18658800
480,2065,18658800
865,580,18658800
1660,619,18658800
619,1660,18658800
914,677,18658800
677,914,18658800
716,1687,18658800
863,783,18658800
1673,853,18658800
853,1673,18658800
2629,863,18658800
863,2629,18658800
995,1210,18658800
1267,1120,18658800
1120,7439,18658800
1120,1267,18658800
1249,7564,18658800
2067,1625,18658800
1625,2067,18658800
2627,1653,18658800
1653,2627,18658800
7561,2048,18658800
356,4,18745200
4,148,18745200
4,356,18745200
6,7587,18745200
131,11,18745200
11,131,18745200
671,28,18745200
28,327,18745200
28,1117,18745200
28,2064,18745200
2070,39,18745200
515,39,18745200
1957,39,18745200
39,515,18745200
39,2070,18745200
357,57,18745200
2637,57,18745200
57,2637,18745200
467,65,18745200
65,467,18745200
401,75,18745200
75,401,18745200
1690,89,18745200
89,1690,18745200
130,404,18745200
140,216,18745200
2639,153,18745200
515,153,18745200
153,2639,18745200
153,515,18745200
2618,181,18745200
181,2618,18745200
7498,195,18745200
2069,195,18745200
935,202,18745200
202,935,18745200
934,236,18745200
236,934,18745200
723,252,18745200
252,723,18745200
2009,254,18745200
2069,254,18745200
254,7498,18745200
254,2009,18745200
254,2069,18745200
254,610,18745200
677,282,18745200
340,608,18745200
340,1937,18745200
788,344,18745200
480,344,18745200
344,788,18745200
344,480,18745200
1114,385,18745200
385,1114,18745200
935,403,18745200
403,935,18745200
426,515,18745200
619,1688,18745200
1257,1251,18745200
1402,2635,18745200
1437,1451,18745200
1,2619,18831600
1,2605,18831600
1693,2,18831600
2,1693,18831600
84,4,18831600
4,7596,18831600
1458,28,18831600
39,785,18831600
39,7533,18831600
272,45,18831600
45,272,18831600
45,7520,18831600
45,7571,18831600
45,7576,18831600
65,57,18831600
57,357,18831600
1460,65,18831600
65,1460,18831600
76,130,18831600
785,78,18831600
78,785,18831600
181,130,18831600
785,130,18831600
130,785,18831600
863,131,18831600
131,863,18831600
515,150,18831600
181,863,18831600
183,7587,18831600
254,195,18831600
195,254,18831600
303,202,18831600
785,202,18831600
202,303,18831600
202,2636,18831600
202,785,18831600
226,1989,18831600
2642,239,18831600
239,2642,18831600
1458,254,18831600
1688,275,18831600
7520,275,18831600
275,7520,18831600
275,1688,18831600
403,302,18831600
302,403,18831600
324,2035,18831600
403,366,18831600
366,403,18831600
577,477,18831600
477,577,18831600
480,7533,18831600
619,515,18831600
2643,536,18831600
536,2643,18831600
536,2614,18831600
863,540,18831600
540,863,18831600
614,577,18831600
1693,577,18831600
577,614,18831600
577,7576,18831600
580,865,18831600
7576,614,18831600
614,7571,18831600
614,7520,18831600
614,7576,18831600
2645,622,18831600
622,2645,18831600
780,667,18831600
667,780,18831600
2072,785,18831600
785,2072,18831600
854,1652,18831600
2068,863,18831600
1124,863,18831600
863,1124,18831600
863,2068,18831600
1124,865,18831600
865,1124,18831600
1443,1084,18831600
1450,2050,18831600
2644,1451,18831600
1451,2644,18831600
2613,1989,18831600
1989,2613,18831600
7576,7394,18831600
7394,7576,18831600
7394,7571,18831600
7394,7520,18831600
7520,7395,18831600
7571,7395,18831600
7520,7396,18831600
7571,7409,18831600
7520,7414,18831600
7571,7520,18831600
7520,7571,18831600
7571,7576,18831600
153,4,18918000
4,1445,18918000
4,153,18918000
6,7415,18918000
2508,57,18918000
57,2508,18918000
272,65,18918000
1939,65,18918000
65,1939,18918000
624,79,18918000
404,130,18918000
1692,153,18918000
153,1692,18918000
183,2046,18918000
226,7519,18918000
728,239,18918000
239,728,18918000
614,272,18918000
272,2647,18918000
677,344,18918000
344,677,18918000
404,2648,18918000
541,7519,18918000
2068,614,18918000
2646,624,18918000
624,2646,18918000
2649,667,18918000
667,2649,18918000
2615,728,18918000
728,2615,18918000
2069,926,18918000
926,2069,18918000
2600,1012,18918000
1084,1443,18918000
7374,1124,18918000
1124,7374,18918000
7374,7564,18918000
1,2065,19004400
65,2,19004400
2,767,19004400
2,23,19004400
2,40,19004400
2,91,19004400
2,113,19004400
2,250,19004400
2,271,19004400
2,471,19004400
7415,6,19004400
7564,10,19004400
75,16,19004400
42,270,19004400
7564,45,19004400
45,7395,19004400
65,7596,19004400
1011,76,19004400
76,1011,19004400
99,2624,19004400
1461,101,19004400
101,1461,19004400
150,515,19004400
510,181,19004400
181,510,19004400
1443,218,19004400
218,1443,19004400
7564,272,19004400
272,7596,19004400
614,299,19004400
785,299,19004400
299,614,19004400
299,785,19004400
541,365,19004400
365,541,19004400
2648,404,19004400
475,724,19004400
1109,504,19004400
504,1109,19004400
583,507,19004400
507,583,19004400
509,1000,19004400
2077,515,19004400
515,2077,19004400
2068,541,19004400
577,1693,19004400
2009,610,19004400
2640,622,19004400
622,2640,19004400
1126,930,19004400
930,1126,19004400
1692,1115,19004400
1115,1692,19004400
1251,1257,19004400
7374,1462,19004400
1462,7374,19004400
150,2,19090800
2,150,19090800
785,39,19090800
140,65,19090800
1404,65,19090800
2071,65,19090800
65,140,19090800
65,1404,19090800
65,2071,19090800
